CCN,ADDRESS LINE 1,CITY,STATE,ZIP CODE,lat,lon,lat_google,lon_google,updated_by_google
167236,1202 21ST AVE,ROCK VALLEY,IA,51247,43.2024225,-96.2837548,,,False
747575,10777 WESTHEIMER RD,HOUSTON,TX,77042,29.7366669,-95.5664281,,,False
239264,26645 W 12 MILE RD,SOUTHFIELD,MI,48034,42.5004074,-83.3103977,,,False
417063,125 SCITUATE AVE,CRANSTON,RI,02921,41.7788038,-71.4803857,,,False
327209,R 401 N HAPPY VALLEY RD,CARLSBAD,NM,88220,32.4337412,-104.293126,,,False
267561,101 SAINT LUKES CENTER DR,CHESTERFIELD,MO,63017,38.6574961,-90.5077042,38.6574961,-90.5077042,True
059219,34 EXECUTIVE PARK 212,IRVINE,CA,92614,33.6862196,-117.859559,33.6862196,-117.859559,True
227516,891 CENTRE ST,JAMAICA PLAIN,MA,02130,42.30919,-71.120444,,,False
109630,4000 S 57TH AVE,GREENACRES,FL,33463,26.614401,-80.135453,,,False
059237,3900 NEWPARK MALL ROAD,NEWARK,CA,94560,37.5250841,-122.0046676,37.5250841,-122.0046676,True
059302,1 N MAIN ST,MILPITAS,CA,95035,37.4307174,-121.9075464,,,False
059452,3333 CONCOURS,ONTARIO,CA,91764,34.074712,-117.5791283,,,False
177274A,922 N 5TH ST,LINCOLN,KS,67455,39.0488545,-98.1496122,,,False
239292,251 N ROSE ST,KALAMAZOO,MI,49007,42.2930653,-85.5849198,,,False
148179,5940 W TOUHY AVE,NILES,IL,60714,42.0120744,-87.7796347,,,False
059217,1325N CENTER ST 2A,STOCKTON,CA,95202,37.9658103,-121.2949354,37.9658103,-121.2949354,True
103186,15190 SW 136TH ST,MIAMI,FL,33196,25.6398547,-80.438617,,,False
337439,337 N MAIN ST,NEW CITY,NY,10956,41.1662934,-73.9889008,,,False
059273,11700 DUBLIN BLVD,DUBLIN,CA,94568,37.7001375,-121.9425003,,,False
059249,2880 ZANKER RD,SAN JOSE,CA,95134,37.3959081,-121.9282788,,,False
747410,"2300 WEST WHITE AVENUE, STE 110",MCKINNEY,TX,75071,33.2092601,-96.6414332,33.2092601,-96.6414332,True
747642,337 OAKS TRAIL,GARLAND,TX,75043,32.8476939,-96.5736168,,,False
297030,2716 N TENAYA WAY,LAS VEGAS,NV,89128,36.209061,-115.2494793,,,False
057755,1155 E MAIN ST,GRASS VALLEY,CA,95945,39.2299745,-121.0492241,,,False
109708,7405 NW 57TH ST,LAUDERHILL,FL,33319,26.19544,-80.2500139,26.19544,-80.2500139,True
227517,270 UNION ST,LYNN,MA,01901,42.4651064,-70.9428828,,,False
747576,1322 SPACE PARK DRIVE,HOUSTON,TX,77058,29.5468754,-95.0971123,,,False
059395,4533 VAN NUYS BLVD,SHERMAN OAKS,CA,91403,34.1538438,-118.4487925,,,False
197086,801 N 31ST ST,MONROE,LA,71201,32.530365,-92.089392,,,False
457596,"1801 NE MUSTANG DR, PERMIAN REGIONAL",ANDREWS,TX,79714,32.338254,-102.5490572,32.338254,-102.5490572,True
187037,135 N HARGIS AVE,MOREHEAD,KY,40351,38.1809678,-83.4369821,,,False
167034,105 S MARSHALL ST,BOONE,IA,50036,42.0564317,-93.8786654,,,False
197312,4722 HWY 311,HOUMA,LA,70360,29.6039387,-90.7666638,29.6039387,-90.7666638,True
267505,2642 STATE ROUTE 76,WILLOW SPRINGS,MO,65793,36.9820132,-91.9904218,36.9820132,-91.9904218,True
248038,312 N TOWER RD,FERGUS FALLS,MN,56537,46.287271,-96.1022927,,,False
457640,2309 S CEDAR ST,PERRYTON,TX,79070,36.3777742,-100.7979362,,,False
507065,1615 75TH ST SW,EVERETT,WA,98203,47.9308339,-122.2595493,,,False
107260,7701 LITTLE RD,NEW PORT RICHEY,FL,34654,28.2688628,-82.6752623,28.2688628,-82.6752623,True
557208,1398 RIDGEWOOD DR,CHICO,CA,95973,39.775172,-121.838744,,,False
027001,4001 DALE ST,ANCHORAGE,AK,99508,61.184314,-149.817698,,,False
077223,444 FOXON RD,EAST HAVEN,CT,06513,41.3234844,-72.84171649999999,41.3234844,-72.84171649999999,True
059335,11755 VICTORY BLVD,NORTH HOLLYWOOD,CA,91606,34.186756,-118.3892992,,,False
397427,900 MANCHESTER RD,FAIRVIEW,PA,16415,42.0682058,-80.2288373,,,False
047004,827 W VINE ST,PARAGOULD,AR,72450,36.0514581,-90.4967042,,,False
107417,450 SE US HIGHWAY 19,CRYSTAL RIVER,FL,34429,28.8915193,-82.58539549999999,28.8915193,-82.58539549999999,True
047167,428 MEDICAL CENTER PKWY,CLINTON,AR,72031,35.5580004,-92.4531358,,,False
747479,7980 ANCHOR DR,PORT ARTHUR,TX,77642,29.9414082,-93.984626,,,False
059351,5435 BALBOA BLVD,ENCINO,CA,91316,34.1694201,-118.5011901,,,False
059323,650 E HOSPITALITY LN,SAN BERNARDINO,CA,92408,34.0661951,-117.2734321,,,False
257111,360 COURTHOUSE RD,GULFPORT,MS,39507,30.3843274,-89.0432413,,,False
187146,4934 SOUTH LAUREL ROAD,LONDON,KY,40744,37.1068099,-84.0720846,,,False
678094,13330 LEOPARD ST,CORPUS CHRISTI,TX,78410,27.8617991,-97.6149619,,,False
167186,2055 KIMBALL AVE,WATERLOO,IA,50702,42.4712515,-92.3568242,,,False
077089,32 UNION ST,WINSTED,CT,06098,41.9221282,-73.0718825,41.9221282,-73.0718825,True
227290,1050 COMMONWEALTH AVE,BOSTON,MA,02215,42.3521194,-71.1225945,,,False
077143,500 BIC DR,MILFORD,CT,06461,41.2193386,-73.1012958,41.2193386,-73.1012958,True
177298,3500 N ROCK RD,WICHITA,KS,67226,37.7480751,-97.2435407,,,False
377487,417 E TAMARACK RD,ALTUS,OK,73521,34.6668598,-99.3271968,,,False
167166,1515 S PHILLIPS ST,ALGONA,IA,50511,43.0564649,-94.2255823,,,False
527085,206 COURT ST,CHILTON,WI,53014,44.0296379,-88.1683141,,,False
248030,1919 UNIVERSITY AVE W,SAINT PAUL,MN,55104,44.9572233,-93.1805308,,,False
367433,1225 WOODLAWN AVE,CAMBRIDGE,OH,43725,40.011197,-81.5817993,,,False
077134,231 FARMINGTON AVE,FARMINGTON,CT,06032,41.7370812,-72.7929235,41.7370812,-72.7929235,True
059259,12598 CENTRAL AVE,CHINO,CA,91710,34.024168,-117.6894915,,,False
297300,400 W 4TH ST,WINNEMUCCA,NV,89445,40.9699737,-117.7377872,,,False
147448,2550 CHARLES ST,ROCKFORD,IL,61108,42.259876,-89.055756,,,False
077015,403 N FRONTAGE RD,WATERFORD,CT,06385,41.3715272,-72.1251917,,,False
747491,10662 VISTA DEL SOL DR,EL PASO,TX,79935,31.7552795,-106.3403604,,,False
109656,3903 NORTHDALE BLVD,TAMPA,FL,33624,28.0947021,-82.5069551,28.0947021,-82.5069551,True
077173,267 FINCH AVENUE,MERIDEN,CT,06451,41.539236,-72.85220249999999,41.539236,-72.85220249999999,True
227535,33 JAMES REYNOLDS RD E,SWANSEA,MA,02777,41.7704868,-71.2644519,41.7704868,-71.2644519,True
368340,2999 E DUBLIN GRANVILLE RD,COLUMBUS,OH,43231,40.08195,-82.937228,,,False
347309,1005 CARTHAGE STREET,SANFORD,NC,27331,35.4725612,-79.1879464,,,False
368424,2242 S HAMILTON RD,COLUMBUS,OH,43232,39.9286598,-82.8777085,,,False
239191,8061 21 MILE RD,SHELBY TOWNSHIP,MI,48317,42.6406853,-83.032067,,,False
147267,20000 GOVERNORS DR,OLYMPIA FIELDS,IL,60461,41.525681,-87.702213,,,False
417035,2809 POST ROAD,WARWICK,RI,02886,41.7081475,-71.451504,,,False
248027,26814 143RD ST,PIERZ,MN,56364,45.969934,-94.0966581,,,False
109561,19501 NE 10TH AVE,NORTH MIAMI BEACH,FL,33179,25.943468,-80.1809576,,,False
527195,801 OAK ST,SPOONER,WI,54801,45.826893,-91.896916,,,False
267184B,12800 CORPORATE HILL DR,SAINT LOUIS,MO,63131,38.6052956,-90.4540209,,,False
108325,600 CORPORATE DR,FORT LAUDERDALE,FL,33334,26.2050413,-80.1378324,,,False
679065,5118 MOULTRIE DR,CORPUS CHRISTI,TX,78413,27.696678,-97.3867514,,,False
477015,54 FARR AVENUE,MORRISVILLE,VT,05661,44.5534126,-72.589496,,,False
368025,4255 CENTER RD,BRUNSWICK,OH,44212,41.2383398,-81.8394046,,,False
367401,1303 BELLEFONTAINE AVE,LIMA,OH,45804,40.7318136,-84.0815386,,,False
227198,415 COLUMBIA ROAD,DORCHESTER,MA,02125,42.3129951,-71.0680378,,,False
227006,500 BELMONT ST,BROCKTON,MA,02301,42.0746585,-71.0397542,,,False
157155,415 S WALNUT ST,SEYMOUR,IN,47274,38.9543191,-85.8903663,,,False
247263,403 MAIN ST,ELK RIVER,MN,55330,45.3029734,-93.5608931,45.3029734,-93.5608931,True
077001,3060 MAIN ST,STRATFORD,CT,06614,41.202133,-73.1306654,,,False
077078,605A ORANGE CENTER ROAD,ORANGE,CT,06477,41.2781744,-73.02508759999999,41.2781744,-73.02508759999999,True
148214,950 SKOKIE BLVD,NORTHBROOK,IL,60062,42.1361051,-87.7905995,,,False
397679,1251 S CEDAR CREST BLVD,ALLENTOWN,PA,18103,40.5863746,-75.523601,,,False
497462,121 MALL DR,DANVILLE,VA,24540,36.5918738,-79.4238095,,,False
059559,12722 RIVERSIDE DR,VALLEY VILLAGE,CA,91607,34.1576227,-118.403306,,,False
237252,1883E MAPLE RD,TROY,MI,48083,42.5495007,-83.1105276,42.5495007,-83.1105276,True
337205,2-8 W MAIN ST,JOHNSTOWN,NY,12095,43.0062835,-74.3764566,,,False
417023,14 WOODRUFF AVE,NARRAGANSETT,RI,02882,41.4309087,-71.4820472,,,False
368220,1840 W HIGH ST,PIQUA,OH,45356,40.1477839,-84.2760644,,,False
407001,114 CALLE ELEONOR ROOSEVELT,SAN JUAN,PR,00918,18.4208539,-66.0582575,18.4208539,-66.0582575,True
397748,3136 HAMILTON BLVD,ALLENTOWN,PA,18103,40.5832987,-75.5223306,,,False
527258,130 W ELM ST,LANCASTER,WI,53813,42.8496649,-90.7103391,42.8496649,-90.7103391,True
367426,320 OXFORD ST,DOVER,OH,44622,40.517864,-81.46811,,,False
527252,38 W 5TH AVE,SHELL LAKE,WI,54871,45.7429663,-91.9242955,,,False
237182,226 S CEDAR ST,MANISTIQUE,MI,49854,45.956155,-86.2466895,,,False
239176,198S MAIN ST 1,MOUNT CLEMENS,MI,48043,42.5905437,-82.88153609999999,42.5905437,-82.88153609999999,True
107272,900 N ROBERT AVE,ARCADIA,FL,34266,27.227471,-81.8510371,27.227471,-81.8510371,True
337009,1 FORDHAM PLZ,BRONX,NY,10458,40.8606414,-73.8901258,,,False
017323,2016 S ALABAMA AVE,MONROEVILLE,AL,36460,31.497939,-87.320653,,,False
148310,415 W GOLF RD,ARLINGTON HEIGHTS,IL,60005,42.0515517,-87.9863368,,,False
197210,4404 OLD STERLINGTON RD,MONROE,LA,71203,32.5780563,-92.0684453,,,False
677672,1101 W VICKERY BLVD,FORT WORTH,TX,76104,32.743589,-97.336197,,,False
337212,138 CECIL MALONE DRIVE,ITHACA,NY,14850,42.4356104,-76.5084349,,,False
267216,990 PARK DR,STE GENEVIEVE,MO,63670,37.9707609,-90.0525203,,,False
367087,2201 25TH ST,PORTSMOUTH,OH,45662,38.7519675,-82.9725412,,,False
367744,8320 BEECHMONT AVE,CINCINNATI,OH,45255,39.087897,-84.381712,,,False
057002,5 LOWER RAGSDALE DR,MONTEREY,CA,93940,36.5766454,-121.8158987,,,False
247110,2525 CHICAGO AVE,MINNEAPOLIS,MN,55404,44.9562455,-93.2619674,,,False
367608,2373 HARRISON AVE,CINCINNATI,OH,45211,39.1376088,-84.579682,,,False
747522,2410 LUNA RD,CARROLLTON,TX,75006,32.9222823,-96.9254469,,,False
077248,1340 WORTHINGTON RDG,BERLIN,CT,06037,41.6070553,-72.7507972,,,False
247040,4000 LONDON RD,DULUTH,MN,55804,46.822147,-92.042107,,,False
147065,606 W ADAMS ST,PITTSFIELD,IL,62363,39.607878,-90.814391,,,False
227532,687 HIGHLAND AVENUE,NEEDHAM,MA,02494,42.2988073,-71.2324545,,,False
317008,15 ESSEX RD 301,PARAMUS,NJ,07652,40.9313216,-74.0784127,40.9313216,-74.0784127,True
307049,608 CHESTNUT STREET,MANCHESTER,NH,03105,42.9993469,-71.4621255,,,False
109621,28805 US HIGHWAY 19 N,CLEARWATER,FL,33761,28.0145368,-82.7366422,,,False
387000,415N FAIRVIEW AVE,BURNS,OR,97720,43.5824509,-119.0607775,,,False
458261,1409 S BECKHAM AVE,TYLER,TX,75701,32.3330747,-95.2909169,,,False
059437,3786 LA CRESCENTA AVE,GLENDALE,CA,91208,34.210886,-118.239886,,,False
437008,172 4TH ST SE,HURON,SD,57350,44.3623037,-98.2103609,,,False
077247,4200 PARK AVE,BRIDGEPORT,CT,06604,41.213023,-73.2307831,41.213023,-73.2307831,True
337019,35 COLVIN AVE,ALBANY,NY,12206,42.6784288,-73.7953801,,,False
247215,3201 PINE RIDGE AVE NW,BEMIDJI,MN,56601,47.5005027,-94.9013554,,,False
297182,5450 W SAHARA AVE,LAS VEGAS,NV,89146,36.1445558,-115.2156659,,,False
747568,4313 N. 10TH STREET,MCALLEN,TX,78504,26.2415631,-98.2236331,,,False
148210,5225 OLD ORCHARD RD,SKOKIE,IL,60077,42.0624464,-87.7571041,,,False
557008,363 ACADEMY ST,BISHOP,CA,93514,37.3633966,-118.3978513,37.3633966,-118.3978513,True
148230,4131 W BELMONT AVE,CHICAGO,IL,60641,41.9389625,-87.7309122,,,False
107651,550 SW 3RD STREET,POMPANO BEACH,FL,33060,26.2267705,-80.1340295,,,False
437055,1031 W 2ND ST,REDFIELD,SD,57469,44.8708807,-98.521926,,,False
057248,1630 E SHAW AVE,FRESNO,CA,93710,36.8086815,-119.757919,,,False
537038,1401 W 5TH ST,SHERIDAN,WY,82801,44.8085645,-106.976096,,,False
057609,1544 MARKET ST,REDDING,CA,96001,40.583865,-122.3907422,,,False
157145,101 W 61ST AVE,HOBART,IN,46342,41.509174,-87.2602728,,,False
059321,2488 TAPO ST,SIMI VALLEY,CA,93063,34.2804248,-118.7088409,,,False
337052,1050 W GENESEE ST,SYRACUSE,NY,13204,43.0540415,-76.172409,,,False
367662,13815 KINSMAN AVE,CLEVELAND,OH,44120,41.4648179,-81.586376,41.4648179,-81.586376,True
108126,10242 NW 47TH ST,SUNRISE,FL,33351,26.1833548,-80.2860978,,,False
127003,1520 LOWER MAIN ST,WAILUKU,HI,96793,20.8939603,-156.4941341,,,False
337148,972 BRUSH HOLLOW RD,WESTBURY,NY,11590,40.7730211,-73.5613934,,,False
227533,369 MAIN ST,SPENCER,MA,01562,42.2544154,-71.9683402,,,False
157141,2670 MICHIGAN RD,MADISON,IN,47250,38.7759924,-85.3872259,,,False
747550,1900 S COULTER ST,AMARILLO,TX,79106,35.191153,-101.920447,,,False
248124,3900 NORTHWOODS DR,ARDEN HILLS,MN,55112,45.057578,-93.15034,,,False
237187,1125 W RIDGE ST,MARQUETTE,MI,49855,46.547795,-87.418302,,,False
137120,3242 S WOODRUFF AVE,IDAHO FALLS,ID,83404,43.4687715,-112.0041942,,,False
057276,2298 PIKE CT,CONCORD,CA,94520,38.010842,-122.033876,,,False
187062,1301 N RACE ST,GLASGOW,KY,42141,37.0114754,-85.9050462,,,False
057503,2095 W VISTA WAY,VISTA,CA,92083,33.184994,-117.287537,,,False
117125,1550 TIMOTHY RD,ATHENS,GA,30606,33.9346089,-83.4365161,,,False
747581,9015 MOUNTAIN RIDGE DR,AUSTIN,TX,78759,30.3874005,-97.7529489,,,False
059412,10501 S WESTERN AVE,LOS ANGELES,CA,90047,33.940804,-118.309116,,,False
227215,125 COUNTY ST,TAUNTON,MA,02780,41.8960599,-71.0779924,,,False
237528,25572 SCHOENHERR RD,WARREN,MI,48089,42.4820805,-82.9867702,,,False
059520,2420 W CARSON ST,TORRANCE,CA,90501,33.8312378,-118.3269927,,,False
239250,39393 VAN DYKE AVE,STERLING HEIGHTS,MI,48313,42.5831698,-83.0308915,,,False
368026,5945 WILCOX PLACE,DUBLIN,OH,43016,40.0939116,-83.1519671,,,False
447476,304 WRIGHT ST,SWEETWATER,TN,37874,35.6009998,-84.4644668,,,False
227524,1 UNION ST,LAWRENCE,MA,01840,42.706184,-71.153288,,,False
157243,3400 E COLISEUM BLVD,FORT WAYNE,IN,46805,41.1063913,-85.0929174,,,False
059370,6930 OWENSMOUTH AVE,CANOGA PARK,CA,91303,34.196173,-118.6014525,,,False
109701,7700 CONGRESS AVE,BOCA RATON,FL,33487,26.4172735,-80.0953701,,,False
747398,2200 S FM 51,DECATUR,TX,76234,33.215339,-97.597579,,,False
059202,5767 UPLANDER WAY,CULVER CITY,CA,90230,33.9856936,-118.3851005,,,False
747628,105 COMMERCE ST,ALICE,TX,78332,27.7522487,-98.0697249,27.7522487,-98.0697249,True
297192,2801 S VALLEY VIEW BLVD,LAS VEGAS,NV,89102,36.1444215,-115.1907555,,,False
747507,1919 S SHILOH RD,GARLAND,TX,75042,32.8963754,-96.6657784,,,False
239226,3226 FASHION SQUARE BLVD,SAGINAW,MI,48603,43.455306,-83.9710009,,,False
457668,402 E MAIN ST,GATESVILLE,TX,76528,31.4346486,-97.7204244,,,False
247103,1010 S BIRCH AVE,HALLOCK,MN,56728,48.7671797,-96.9399852,,,False
137016,1501 HILAND AVE,BURLEY,ID,83318,42.5346026,-113.7814435,,,False
057163,2029 VILLAGE LN,SOLVANG,CA,93463,34.6009402,-120.1272566,,,False
237462,8201 PORT AUSTIN RD,PIGEON,MI,48755,43.9035667,-83.32138580000002,43.9035667,-83.32138580000002,True
059254,2140 W OLYMPIC BLVD,LOS ANGELES,CA,90006,34.0368622,-118.4439181,,,False
747542,5541 BEAR LN,CORPUS CHRISTI,TX,78405,27.7640983,-97.465721,,,False
187049,CLAY COUNTY HOME HEALTH,MANCHESTER,KY,40962,37.1537007,-83.7618641,37.1537007,-83.7618641,True
059458,2211 S HACIENDA BLVD,HACIENDA HEIGHTS,CA,91745,33.994544,-117.9687664,,,False
197168,101 ASHLAND WAY,MADISONVILLE,LA,70447,30.466428,-90.1836587,30.466428,-90.1836587,True
747606,7322 SOUTHWEST FWY,HOUSTON,TX,77074,29.7039887,-95.5141849,,,False
109697,4010 S 57TH AVE,GREENACRES,FL,33463,26.6142483,-80.1355713,,,False
747719,19207 SUMMER ISLAND WAY,RICHMOND,TX,77407,29.682174,-95.7193286,29.682174,-95.7193286,True
148241,8205 CASS AVE,DARIEN,IL,60561,41.7386236,-87.9735488,,,False
059450,2955E HILLCREST DR 123,THOUSAND OAKS,CA,91362,34.1734698,-118.8344337,34.1734698,-118.8344337,True
747534,1119 RIVER DELTA LN,ROSENBERG,TX,77469,29.5348678,-95.7378254,,,False
108138,3125 W COMMERCIAL BLVD,FT. LAUDERDALE,FL,33309,26.1881464,-80.1688899,,,False
677142,113 W CLEVELAND AVE,ELECTRA,TX,76360,34.0299957,-98.9187637,,,False
497026C,2603 NINE MILE RD,RICHMOND,VA,23223,37.5406268,-77.4085123,,,False
677127,1907 HWY 97 EAST,JOURDANTON,TX,78026,28.9777556,-98.4693171,28.9777556,-98.4693171,True
059361,2834 N NAOMI ST,BURBANK,CA,91504,34.2034454,-118.3398646,,,False
368459,3515 SPRINGDALE ROAD,CINCINNATI,OH,45251,39.2500596,-84.593904,39.2500596,-84.593904,True
017124,311 JAMES ST,OZARK,AL,36360,31.4522801,-85.6341028,,,False
059464,7888 MISSION GROVE PKWY S,RIVERSIDE,CA,92508,33.9102636,-117.3236157,,,False
148246,16820 OAK PARK AVE,TINLEY PARK,IL,60477,41.5855599,-87.7847866,,,False
239224,4245 S BEECH DALY ST,DEARBORN HEIGHTS,MI,48125,42.278346,-83.2897509,,,False
367424,4510 RICHMOND RD,WARRENSVILLE HEIGHTS,OH,44128,41.4355625,-81.4977426,,,False
197786,3300 W ESPLANADE AVE S,METAIRIE,LA,70002,30.0137963,-90.156784,,,False
747604,10711 BURNET RD,AUSTIN,TX,78758,30.3914697,-97.7215599,,,False
747617,1919 SOUTH SHILOH ROAD,GARLAND,TX,75042,32.8963754,-96.6657784,,,False
398169,35 WOODLAND AVE,MORTON,PA,19070,39.9088364,-75.3280788,,,False
147661,701 W TEMPLE AVE,EFFINGHAM,IL,62401,39.127342,-88.55056,,,False
237239,901 N LINCOLN RD,ESCANABA,MI,49829,45.7563309,-87.0785941,,,False
457550,1613 AMARILLO ST,WELLINGTON,TX,79095,34.8472188,-100.2152839,,,False
239259,28051 DEQUINDRE RD,MADISON HEIGHTS,MI,48071,42.4983558,-83.0852546,,,False
747621,13419 US HIGHWAY 290 E,MANOR,TX,78653,30.349566,-97.5140745,,,False
067191,120 N BOULEVARD ST,GUNNISON,CO,81230,38.5447106,-106.9332637,,,False
747611,25700 I-45 NORTH,SPRING,TX,77386,30.1358514,-95.4427616,30.1358514,-95.4427616,True
047104,2729 S HIGHWAY 65 & 82,LAKE VILLAGE,AR,71653,33.3025202,-91.2821187,33.3025202,-91.2821187,True
247213,"1110 HIGHWAY 75 NORTH, SUITE A",BRECKENRIDGE,MN,56520,46.2759241,-96.5860115,46.2759241,-96.5860115,True
217085,1799 HOWELL ROAD,HAGERSTOWN,MD,21740,39.6227489,-77.6987145,,,False
059356,2251 SAN DIEGO AVE,SAN DIEGO,CA,92110,32.7484027,-117.1921585,,,False
337234,2700 N FOREST RD,GETZVILLE,NY,14068,43.0154573,-78.7860785,,,False
458006,600 N MAIN ST,SEYMOUR,TX,76380,33.593329,-99.260205,,,False
747703,901 CLINIC DR,EULESS,TX,76039,32.848576,-97.09633,,,False
059324,14724 VENTURA BLVD,SHERMAN OAKS,CA,91403,34.1510468,-118.4543451,,,False
227203,21 FATHER DEVALLES BLVD,FALL RIVER,MA,02723,41.6819278,-71.1316417,,,False
407019,AVE. DE DIEGO 580,SAN JUAN,PR,00920,18.4067306,-66.0885694,18.4067306,-66.0885694,True
467239,174 S 1100 E,AMERICAN FORK,UT,84003,40.3917,-111.7691466,,,False
447499,311  EAST WOOD STREET,PARIS,TN,38242,36.3019416,-88.3225364,,,False
368417,1350 W. 5TH AVENUE,COLUMBUS,OH,43212,39.9887641,-83.0423224,,,False
057021,17682 MITCHELL N,IRVINE,CA,92614,33.6928816,-117.8588563,,,False
377035A,601 NW 11TH ST,OKLAHOMA CITY,OK,73103,35.480085,-97.522795,,,False
368401,950 TAYLOR STATION,GAHANNA,OH,43230,39.9920389,-82.8401644,,,False
747647,7100 WESTWIND DR,EL PASO,TX,79912,31.85616,-106.542431,,,False
059467,16446 WOODRUFF AVE B,BELLFLOWER,CA,90706,33.8838893,-118.1170685,33.8838893,-118.1170685,True
148298,10001 W ROOSEVELT RD,WESTCHESTER,IL,60154,41.8631963,-87.8731616,41.8631963,-87.8731616,True
368425,4889 SINCLAIR RD,COLUMBUS,OH,43229,40.0657405,-82.9986056,,,False
368410,6555 BUSCH BLVD,COLUMBUS,OH,43229,40.098534,-82.9935658,,,False
227538,160 MERRIMACK ST,METHUEN,MA,01844,42.7334079,-71.1359931,,,False
239221,27601 SCHOOLCRAFT RD,LIVONIA,MI,48150,42.3835567,-83.3169537,,,False
037410,11830 N 19TH AVE,PHOENIX,AZ,85029,33.594384,-112.1007055,,,False
239225,21999 FARMINGTON RD 200,FARMINGTON,MI,48336,42.4675225,-83.3731956,,,False
059405,21707 HAWTHORNE BLVD,TORRANCE,CA,90503,33.8306343,-118.3527909,,,False
239215,32985 HAMILTON CT,FARMINGTON HILLS,MI,48334,42.4968954,-83.3740988,,,False
147009,106 19TH AVE,MOLINE,IL,61265,41.4930701,-90.5371402,,,False
368376,2547 W BROAD ST,COLUMBUS,OH,43204,39.955126,-83.06853,,,False
557407,2600 FOOTHILL BLVD,LA CRESCENTA,CA,91214,34.221152,-118.235286,,,False
677893,1335 SHANNON RD E,SULPHUR SPRINGS,TX,75482,33.1395785,-95.5693321,,,False
239190,28301 5 MILE RD,LIVONIA,MI,48154,42.3982988,-83.3236394,,,False
747782,1925 E BELT LINE RD,CARROLLTON,TX,75006,32.9542616,-96.8873786,,,False
087026,100 S MAIN ST,SMYRNA,DE,19977,39.2999369,-75.6044094,,,False
067402,1160 LAKE PLAZA DR,COLORADO SPRINGS,CO,80906,38.7940241,-104.8073841,,,False
447142,900 E HILL AVE,KNOXVILLE,TN,37915,35.9683477,-83.906912,,,False
059330,14126 SHERMAN WAY,VAN NUYS,CA,91405,34.201114,-118.440762,,,False
059413,46723 FREMONT BLVD,FREMONT,CA,94538,37.4808922,-121.9452616,,,False
037298,2692S AVENUE B 2,YUMA,AZ,85364,32.6786208,-114.6508977,32.6786208,-114.6508977,True
747729,8330 LBJ FREEWAY,DALLAS,TX,75243,32.9254889,-96.8115084,,,False
239258,2565 S ROCHESTER RD,ROCHESTER HILLS,MI,48307,42.6423322,-83.1319213,,,False
227550,20 LINDEN ST,ALLSTON,MA,02134,42.355491,-71.1307276,,,False
157635,650 E CARMEL DR,CARMEL,IN,46032,39.9621225,-86.1157121,,,False
059365,15335 MORRISON ST,SHERMAN OAKS,CA,91403,34.1603547,-118.4668722,,,False
059406,14328 VICTORY BLVD,VAN NUYS,CA,91401,34.1865807,-118.4450363,,,False
678174,5206 WIND RIVER RD,AUSTIN,TX,78759,30.413322,-97.7433045,,,False
368442,1150 MORSE RD,COLUMBUS,OH,43229,40.0619463,-82.9882273,,,False
148286,415 AIRPORT RD,ELGIN,IL,60123,42.0709492,-88.2895942,,,False
227534,290 ROUTE 130,FORESTDALE,MA,02644,41.7142305,-70.4889663,,,False
227547,28 S MAIN ST,SHARON,MA,02067,42.1226578,-71.1793251,,,False
747803,3235 N MESQUITE DR,MESQUITE,TX,75150,32.8054416,-96.6287358,,,False
507095,9105 NE HIGHWAY 99,VANCOUVER,WA,98665,45.6645056,-122.6646869,,,False
297191,2821 W HORIZON RIDGE PKWY,HENDERSON,NV,89052,35.9987221,-115.1107676,,,False
747762,1216 W VETERANS BLVD,PALMVIEW,TX,78572,26.2385109,-98.3840589,26.2385109,-98.3840589,True
059354,750 ALFRED NOBEL DR,HERCULES,CA,94547,38.021473,-122.2762545,,,False
227556,59 LOWES WAY,LOWELL,MA,01851,42.617644,-71.3218045,,,False
267626,219 CLARKSON EXECUTIVE PARK,ELLISVILLE,MO,63011,38.6006301,-90.5865731,,,False
227548,73 CEDAR ST,ROXBURY,MA,02119,42.3262748,-71.0917255,,,False
387087,585 5TH ST,BROOKINGS,OR,97415,42.0567917,-124.2878754,,,False
677545,906 NORTH ST,NACOGDOCHES,TX,75961,31.6110376,-94.6534309,,,False
747695,17330 PRESTON RD,DALLAS,TX,75252,32.9875923,-96.8016928,,,False
467326,290 W CENTER ST,SPANISH FORK,UT,84660,40.1099154,-111.6595958,,,False
297194,720 W CHEYENNE AVE,NORTH LAS VEGAS,NV,89030,36.2179212,-115.1507671,,,False
059461,85 MORAGA WAY,ORINDA,CA,94563,37.8778278,-122.180181,,,False
497685,118 CREEKSIDE LN,WINCHESTER,VA,22602,39.1407647,-78.1916502,,,False
368455,66 S MILLER RD,FAIRLAWN,OH,44333,41.1256239,-81.6098887,,,False
059385,2450 VENTURE OAKS WAY,SACRAMENTO,CA,95833,38.6080674,-121.5103569,38.6080674,-121.5103569,True
059283,444 IRVING DR,BURBANK,CA,91504,34.2003281,-118.3273239,,,False
457089,630 N. ED CAREY DR.,HARLINGEN,TX,78550,26.1698379,-97.6757103,,,False
527307,1333 COLLEGE AVE A,SOUTH MILWAUKEE,WI,53172,42.9296698,-87.8682147,42.9296698,-87.8682147,True
059598,555 S SUNRISE WAY,PALM SPRINGS,CA,92264,33.814211,-116.528506,,,False
